"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"133","release of sequestered calcium ion into cytosol (GO:0051209)","4/27",0.00659936277045999,0.153454203702634,0,0,6.01782531194296,30.2141901158849,"RYR2;PTPRC;LCK;FASLG"
"134","regulation of intracellular signal transduction (GO:1902531)","22/437",0.00677760673193651,0.153454203702634,0,0,1.85688610796778,9.27353290000637,"NTRK1;RPL5;MYOC;HDAC1;TAF13;PLEKHG5;RPL11;ARHGAP29;PTPN22;MTOR;CDC42;INPP5B;OBSCN;RRAGC;EXO1;TRAF5;TP53BP2;PIP5K1A;REN;MDM4;GBP1;TP73"
"135","positive regulation of cytokine production (GO:0001819)","18/335",0.00722930696192333,0.153454203702634,0,0,1.98457891914025,9.78320425973753,"IL10;DHX9;POLR3GL;IL23R;GLMN;APOA2;PIK3CD;ISG15;PTPN22;PARK7;AGT;INAVA;PTPRC;NLRP3;CD46;TLR5;IL6R;IL12RB2"
"136","protein lipidation (GO:0006497)","6/61",0.00738065712136677,0.153454203702634,0,0,3.78207838672955,18.5658166184665,"PIGC;HHAT;DPM3;PIGM;PIGV;GLUL"
"137","skin development (GO:0043588)","7/80",0.00742859280130573,0.153454203702634,0,0,3.3272941523052,16.3117895130667,"FLG;CLIC4;KDF1;LORICRIN;PIP5K1A;DHCR24;EPHA2"
"138","CRD-mediated mRNA stabilization (GO:0070934)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"DHX9;HNRNPU"
"139","histone citrullination (GO:0036414)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"PADI6;PADI3"
"140","membrane raft distribution (GO:0031580)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"PTPRC;NAXE"
"141","negative regulation of immunoglobulin production (GO:0002638)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"CR1;FCGR2B"
"142","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"PINK1;PARK7"
"143","non-canonical Wnt signaling pathway via MAPK cascade (GO:0038030)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"MYOC;WNT4"
"144","positive regulation of bicellular tight junction assembly (GO:1903348)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"NPHP4;EPHA2"
"145","positive regulation of cardiac muscle contraction (GO:0060452)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"RGS2;NPPA"
"146","positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"DHX9;HNRNPU"
"147","positive regulation of nucleobase-containing compound transport (GO:0032241)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"KHDRBS1;DHX9"
"148","positive regulation of protein localization to cell cortex (GO:1904778)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"GPSM2;EPB41"
"149","positive regulation of RNA export from nucleus (GO:0046833)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"KHDRBS1;DHX9"
"150","positive regulation of the force of heart contraction (GO:0098735)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"RYR2;SLC9A1"
"151","protein citrullination (GO:0018101)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"PADI6;PADI3"
"152","regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"DHX9;HNRNPU"
"153","regulation of intracellular cholesterol transport (GO:0032383)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"ARV1;SCP2"
"154","response to acetylcholine (GO:1905144)","2/5",0.00752760982675471,0.153454203702634,0,0,23.0100651272943,112.500297471814,"CHRNB2;ATP2B4"
"155","GPI anchor metabolic process (GO:0006505)","4/28",0.00753031009047211,0.153454203702634,0,0,5.76678550207962,28.1927708621857,"PIGC;DPM3;PIGM;PIGV"
"156","sarcomere organization (GO:0045214)","4/28",0.00753031009047211,0.153454203702634,0,0,5.76678550207962,28.1927708621857,"OBSCN;ACTN2;TNNT2;CASQ1"
"157","acetyl-CoA metabolic process (GO:0006084)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"PPCS;PMVK;HMGCS2"
"158","cellular sodium ion homeostasis (GO:0006883)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"ATP1A2;ATP1A1;SLC9A1"
"159","mammary gland epithelium development (GO:0061180)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"IRF6;EPHA2;WNT4"
"160","negative regulation of ubiquitin-protein transferase activity (GO:0051444)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"RPL5;RPL11;PARK7"
"161","regulation of integrin activation (GO:0033623)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"SELP;FBLIM1;KIF14"
"162","regulation of neuron projection arborization (GO:0150011)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"MACF1;DVL1;MFSD2A"
"163","response to muscle stretch (GO:0035994)","3/15",0.00791897507750017,0.154444305345847,0,0,8.64012455516014,41.8051864210227,"RYR2;NPPA;SLC9A1"
"164","negative regulation of T cell activation (GO:0050868)","5/45",0.00850891544710907,0.163616693851009,0,0,4.32924107142857,20.6359370766657,"IL10;CR1;GLMN;PTPN22;FCGR2B"
"165","mismatch repair (GO:0006298)","4/29",0.00854368391924111,0.163616693851009,0,0,5.53582887700535,26.3647337392247,"EXO1;MSH4;MUTYH;TP73"
"166","production of miRNAs involved in gene silencing by miRNA (GO:0035196)","4/29",0.00854368391924111,0.163616693851009,0,0,5.53582887700535,26.3647337392247,"AGO1;SNIP1;ADAR;PUM1"
"167","non-canonical Wnt signaling pathway (GO:0035567)","9/124",0.00864841899541254,0.163814266665872,0,0,2.71942446043165,12.9182961686312,"VANGL1;CDC42;PSMB4;GNAT2;AGO1;DVL1;GNB1;CELSR2;WNT4"
"168","organelle organization (GO:0006996)","21/420",0.00865706096252487,0.163814266665872,0,0,1.84171826625387,8.74701988976939,"SEC16B;PEX19;ABCD3;VPS13D;PEX11B;COG2;CDCA8;MIA3;PEX10;PARK7;ATAD3B;ATAD3A;PEX14;ATAD3C;KLHL20;CDC42;KISS1;PINK1;HAX1;MSTO1;PLEKHM2"
"169","regulation of cell growth (GO:0001558)","13/217",0.00897348779833455,0.168797146218376,0,0,2.22011757601591,10.4644816776125,"TGFB2;CDKN2C;PTCH2;KIF14;ATAD3A;AGT;MTOR;CDC42;PPT1;LAMTOR2;H3-3A;MFSD2A;PAPPA2"
"170","protein-containing complex assembly (GO:0065003)","15/267",0.00923355952150503,0.169488064822551,0,0,2.07608225108225,9.72625986465412,"SEC16B;TRAPPC3;DHX9;HDAC1;SLC2A1;PDE4DIP;PEX14;CDC73;F5;SLC9A1;BCL9;AIM2;EPRS1;MDM4;CD247"
"171","diterpenoid metabolic process (GO:0016101)","6/64",0.00928712945737433,0.169488064822551,0,0,3.58589846400592,16.7788698995284,"ABCA4;APOA2;AGRN;HSPG2;LRP8;RPE65"
"172","cellular metal ion homeostasis (GO:0006875)","8/104",0.00930223466370194,0.169488064822551,0,0,2.89332734889288,13.5335404719767,"RYR2;ATP2B4;ATP1A2;ATP13A2;ATP1A1;CTRC;SLC9A1;TMCO1"
"173","interleukin-12-mediated signaling pathway (GO:0035722)","5/46",0.00933010737462928,0.169488064822551,0,0,4.22343205574913,19.7424701235106,"CDC42;IL10;ARF1;IL12RB2;JAK1"
"174","regulation of B cell proliferation (GO:0030888)","5/46",0.00933010737462928,0.169488064822551,0,0,4.22343205574913,19.7424701235106,"CHRNB2;IL10;PTPRC;FCGR2B;TNFRSF4"
"175","regulation of fibroblast proliferation (GO:0048145)","5/46",0.00933010737462928,0.169488064822551,0,0,4.22343205574913,19.7424701235106,"SKI;DHX9;CDC73;AGT;DDR2"
"176","killing by host of symbiont cells (GO:0051873)","3/16",0.00954453846628417,0.169717746408679,0,0,7.97508896797153,37.0984086169872,"CFHR2;CFHR1;CFHR5"
"177","membrane repolarization (GO:0086009)","3/16",0.00954453846628417,0.169717746408679,0,0,7.97508896797153,37.0984086169872,"KCND3;ATP1A2;ATP1A1"
"178","protein localization to endoplasmic reticulum (GO:0070972)","3/16",0.00954453846628417,0.169717746408679,0,0,7.97508896797153,37.0984086169872,"RYR2;SEC16B;MIA3"
"179","phosphatidylinositol biosynthetic process (GO:0006661)","9/126",0.0095562996562295,0.169717746408679,0,0,2.6726618705036,12.4293602022562,"ITPKB;PIGC;DPM3;ARF1;PIP5K1A;PIK3CD;PIGM;PIGV;PIK3C2B"
"180","response to cytokine (GO:0034097)","10/150",0.0103163590427223,0.174322860772305,0,0,2.48326898326898,11.3585328892439,"SELP;HAX1;IL23R;ISG15;ADAR;LDLRAP1;IL6R;PTPN14;DDOST;KLHL20"
"181","negative regulation of gene expression (GO:0010629)","17/322",0.0104630914693223,0.174322860772305,0,0,1.94573411511308,8.87235554518611,"IL10;NOTCH2;TGFB2;HDAC1;ATP2B4;PTPN22;PARK7;NR0B2;PINK1;EPRS1;AGO1;CLDN19;CD46;TARDBP;FCGR2B;H3-3A;WNT4"
"182","aminoglycan catabolic process (GO:0006026)","4/31",0.0108285581318864,0.174322860772305,0,0,5.12523932131775,23.1946209269785,"CHIT1;FUCA1;AGRN;HSPG2"
"183","regulation of neuron death (GO:1901214)","7/86",0.0108853493926561,0.174322860772305,0,0,3.07363549748197,13.8938697583866,"C1QA;KIF14;PCSK9;DHCR24;ATP13A2;PARK7;FCGR2B"
"184","regulation of Ras protein signal transduction (GO:0046578)","7/86",0.0108853493926561,0.174322860772305,0,0,3.07363549748197,13.8938697583866,"NOTCH2;NTRK1;TGFB2;DENND4B;KIF14;MFN2;NGF"
"185","response to calcium ion (GO:0051592)","8/107",0.0109465374343648,0.174322860772305,0,0,2.80521553052971,12.6647965715878,"ITPKB;RYR2;CLIC4;SYT2;TNNT2;CASQ2;KCNH1;SLC25A24"
"186","ATP synthesis coupled electron transport (GO:0042773)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"NDUFS2;COA6"
"187","IMP biosynthetic process (GO:0006188)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"AMPD1;AMPD2"
"188","peptidyl-diphthamide biosynthetic process from peptidyl-histidine (GO:0017183)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"DPH2;DPH5"
"189","peptidyl-diphthamide metabolic process (GO:0017182)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"DPH2;DPH5"
"190","regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"LMNA;ATP2B4"
"191","regulation of nitric oxide mediated signal transduction (GO:0010749)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"NOS1AP;ATP2B4"
"192","regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"NOS1AP;ATP2B4"
"193","regulation of protein targeting (GO:1903533)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"PINK1;HAX1"
"194","striated muscle hypertrophy (GO:0014897)","2/6",0.0110810115410615,0.174322860772305,0,0,17.2566607460036,77.6984999620209,"RYR2;MYOC"
"195","cellular response to interleukin-12 (GO:0071349)","5/48",0.0111329278460436,0.174322860772305,0,0,4.0265780730897,18.1109364926446,"CDC42;IL10;ARF1;IL12RB2;JAK1"
"196","myelination (GO:0042552)","5/48",0.0111329278460436,0.174322860772305,0,0,4.0265780730897,18.1109364926446,"SKI;NFASC;MYOC;MPZ;DEGS1"
"197","purine ribonucleotide biosynthetic process (GO:0009152)","5/48",0.0111329278460436,0.174322860772305,0,0,4.0265780730897,18.1109364926446,"ADCY10;PPCS;NPPA;AMPD1;AMPD2"
"198","regulation of interleukin-10 production (GO:0032653)","5/48",0.0111329278460436,0.174322860772305,0,0,4.0265780730897,18.1109364926446,"IL23R;ISG15;CD46;FCGR2B;INAVA"
"199","detection of visible light (GO:0009584)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"GNAT2;ABCA4;RPE65"
"200","dolichol-linked oligosaccharide biosynthetic process (GO:0006488)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"ALG6;ALG14;DHDDS"
"201","negative regulation of cytokine production involved in immune response (GO:0002719)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"IL10;TGFB2;APOA2"
"202","positive regulation of stem cell proliferation (GO:2000648)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"PTPRC;KDM1A;HNRNPU"
"203","preassembly of GPI anchor in ER membrane (GO:0016254)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"PIGC;PIGM;PIGV"
"204","protein autoprocessing (GO:0016540)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"HJV;SPRTN;PCSK9"
"205","pulmonary valve morphogenesis (GO:0003184)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"NOTCH2;TGFB2;GJA5"
"206","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)","3/17",0.011350080663924,0.174322860772305,0,0,7.40505846466701,33.1637796560656,"RYR2;CASQ2;ATP1A2"
"207","supramolecular fiber organization (GO:0097435)","18/351",0.0113510010002728,0.174322860772305,0,0,1.8876426700924,8.45371207963346,"TGFB2;LAMB3;TPM3;COL11A1;KIF14;TCHH;P3H1;LAMC2;PLOD1;HSPG2;SPTA1;CDC42;NCSTN;NPPA;COL8A2;COL9A2;H3-3A;DDR2"
"208","regulation of gene silencing by miRNA (GO:0060964)","6/67",0.0115214053655273,0.17581219174862,0,0,3.40901492712396,15.2163039335892,"NUP133;DHX9;AGO1;TPR;PUM1;H3-3A"
"209","negative regulation of angiogenesis (GO:0016525)","7/87",0.0115585870007744,0.17581219174862,0,0,3.0350582437276,13.5373511839021,"SARS1;TGFB2;NAXE;AGO1;ATP2B4;FASLG;HSPG2"
"210","extracellular matrix organization (GO:0030198)","16/300",0.0116756955227434,0.176747790794291,0,0,1.9652633469304,8.74590515901324,"TGFB2;EXOC8;LAMB3;COL11A1;P3H1;LAMC2;PLOD1;NID1;HSPG2;ADAMTSL4;CTSK;COL8A2;TNR;COL9A2;AGRN;DDR2"
"211","negative regulation of cell population proliferation (GO:0008285)","19/379",0.0118290613378156,0.178220786696284,0,0,1.84383903133903,8.18147508241224,"IL10;NTRK1;PTPRU;TGFB2;CDKN2C;GLMN;KDF1;P3H1;CHD5;NGF;PTPN14;CDC73;SKI;LMNA;CLDN19;MFN2;MDM4;IRF6;TP73"
"212","B cell proliferation (GO:0042100)","4/32",0.0121050889384853,0.179822793156284,0,0,4.94194041252865,21.8143641782306,"IL10;CR2;PTPRC;CTPS1"
"213","gene silencing by miRNA (GO:0035195)","4/32",0.0121050889384853,0.179822793156284,0,0,4.94194041252865,21.8143641782306,"AGO1;SNIP1;ADAR;PUM1"
"214","regulation of intracellular protein transport (GO:0033157)","4/32",0.0121050889384853,0.179822793156284,0,0,4.94194041252865,21.8143641782306,"TPR;ATP13A2;PTPN14;UHMK1"
"215","regulation of translational initiation (GO:0006446)","6/68",0.0123436741375139,0.18251413992166,0,0,3.35385769519303,14.738901807017,"KHDRBS1;PPP1R15B;CSDE1;TPR;EIF4G3;UHMK1"
"216","negative regulation of programmed cell death (GO:0043069)","19/381",0.0124495543714722,0.183227469198657,0,0,1.83345981826645,8.04168393046899,"IL10;NOTCH2;NTRK1;FOXE3;STIL;HDAC1;KIF14;PSEN2;DHCR24;FMN2;PARK7;NGF;ATAD3A;KLHL20;DSTYK;NUAK2;HAX1;PAX7;PPT1"
"217","generation of neurons (GO:0048699)","12/202",0.0125290511100427,0.183547711883989,0,0,2.19796326258685,9.62643122372718,"TGFB2;WNT2B;LMX1A;DOCK7;PRUNE1;PCSK9;NAV1;LHX4;DISC1;ASTN1;SDCCAG8;WNT4"
"218","regulation of angiogenesis (GO:0045765)","12/203",0.0129875533440295,0.185982841949005,0,0,2.1863419899075,9.49695322347592,"EGLN1;ECM1;TGFB2;SARS1;NAXE;AGO1;ATP2B4;PIK3CD;FASLG;GLUL;HSPG2;EPHA2"
"219","protein stabilization (GO:0050821)","11/179",0.0130308350998429,0.185982841949005,0,0,2.27712953412412,9.88373682680111,"RPL5;PINK1;PEX19;PER3;DVL1;RPL11;APOA2;P3H1;MDM4;PARK7;TSPAN1"
"220","RNA processing (GO:0006396)","11/179",0.0130308350998429,0.185982841949005,0,0,2.27712953412412,9.88373682680111,"IVNS1ABP;SF3B4;RNASEL;RRAGC;RBM8A;PRPF3;HNRNPU;HNRNPR;ADAR;RNPC3;TARDBP"
"221","cellular response to decreased oxygen levels (GO:0036294)","6/69",0.0132063114917316,0.185982841949005,0,0,3.300451486498,14.2812529965138,"EGLN1;PINK1;LMNA;MDM4;FMN2;MTOR"
"222","negative regulation of cellular catabolic process (GO:0031330)","6/69",0.0132063114917316,0.185982841949005,0,0,3.300451486498,14.2812529965138,"IL10;LEPR;PTPN22;EIF4G3;MTOR;MFSD2A"
"223","regulation of signal transduction by p53 class mediator (GO:1901796)","10/156",0.0133292187748371,0.185982841949005,0,0,2.38047636677774,10.2784131271799,"RPL5;EXO1;HDAC1;TAF13;RPL11;TP53BP2;CHD5;MDM4;MTOR;TP73"
"224","amyloid precursor protein metabolic process (GO:0042982)","3/18",0.0133388134521463,0.185982841949005,0,0,6.91103202846975,29.8354587230138,"NCSTN;PSEN2;LDLRAP1"
"225","cellular response to alkaloid (GO:0071312)","3/18",0.0133388134521463,0.185982841949005,0,0,6.91103202846975,29.8354587230138,"RYR2;CASQ2;CACNA1S"
"226","G protein-coupled acetylcholine receptor signaling pathway (GO:0007213)","3/18",0.0133388134521463,0.185982841949005,0,0,6.91103202846975,29.8354587230138,"CHRM3;GNB1;AGRN"
"227","positive regulation of phosphoprotein phosphatase activity (GO:0032516)","3/18",0.0133388134521463,0.185982841949005,0,0,6.91103202846975,29.8354587230138,"PPP1R15B;PTPRC;MTOR"
"228","regulation of delayed rectifier potassium channel activity (GO:1902259)","3/18",0.0133388134521463,0.185982841949005,0,0,6.91103202846975,29.8354587230138,"RNF207;NOS1AP;NPPA"
"229","positive regulation of macromolecule metabolic process (GO:0010604)","19/384",0.0134284077323676,0.186414446206098,0,0,1.81810427015906,7.83672544012392,"RPL5;SEC16B;RPL11;PCSK9;PIK3CD;ECE1;PTPN22;PARK7;NGF;NR0B2;MTOR;ACTA1;AGO1;RNF207;NOS1AP;CLDN19;PKP1;ATP13A2;CD46"
"230","fatty acid catabolic process (GO:0009062)","6/70",0.0141102582347889,0.190552615061674,0,0,3.24871422182469,13.8422944260893,"FAAH;ABCD3;MECR;CPT2;SCP2;ACADM"
"231","kidney development (GO:0001822)","6/70",0.0141102582347889,0.190552615061674,0,0,3.24871422182469,13.8422944260893,"TGFB2;CENPF;PCSK9;REN;AGT;WNT4"
"232","sterol metabolic process (GO:0016125)","6/70",0.0141102582347889,0.190552615061674,0,0,3.24871422182469,13.8422944260893,"ARV1;PMVK;APOA2;LDLRAP1;LBR;NR0B2"
"233","inositol lipid-mediated signaling (GO:0048017)","5/51",0.0142605595952493,0.190552615061674,0,0,3.76339285714286,15.9953891773918,"NTRK1;PIK3CD;NGF;PIK3C2B;KCNH1"
"234","regulation of autophagy (GO:0010506)","13/231",0.0145509949617625,0.190552615061674,0,0,2.07602878606568,8.78180086753459,"IL10;EXOC8;PTPN22;MTOR;PINK1;HAX1;RRAGC;LEPR;LAMTOR2;ATP13A2;DRAM2;ATF6;EIF4G3"
"235","cardiac muscle contraction (GO:0060048)","4/34",0.0149377040433752,0.190552615061674,0,0,4.61200237670826,19.3882436248902,"RYR2;TNNT2;CASQ2;ATP1A2"
"236","cell-substrate junction assembly (GO:0007044)","4/34",0.0149377040433752,0.190552615061674,0,0,4.61200237670826,19.3882436248902,"LAMB3;ACTN2;PIP5K1A;LAMC2"
"237","cardiolipin acyl-chain remodeling (GO:0035965)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"PLA2G4A;PLA2G5"
"238","miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"AGO1;ADAR"
"239","negative regulation of acute inflammatory response (GO:0002674)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"NLRP3;FCGR2B"
"240","nicotinamide nucleotide biosynthetic process (GO:0019359)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"NMNAT1;NMNAT2"
"241","Notch receptor processing, ligand-dependent (GO:0035333)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"NCSTN;PSEN2"
"242","parallel actin filament bundle assembly (GO:0030046)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"FMN2;ESPN"
"243","positive regulation of blood circulation (GO:1903524)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"TGFB2;ATP1A2"
"244","positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"PINK1;MFN2"
"245","positive regulation of pinocytosis (GO:0048549)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"CDC42;PPT1"
"246","positive regulation of striated muscle contraction (GO:0045989)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"RGS2;NPPA"
"247","proline metabolic process (GO:0006560)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"ALDH4A1;PYCR2"
"248","protein localization to endoplasmic reticulum exit site (GO:0070973)","2/7",0.0152250280672114,0.190552615061674,0,0,13.8046181172291,57.7697677466277,"SEC16B;MIA3"
